epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4169458127489276,0.35294117647058826,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.176169002757353,0.49754901960784315,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,0.9659038665247899,0.5759803921568627,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,0.9623480778114468,0.5833333333333334,0.25735294117647056,0.25735294117647056,0.14387251234475534,0.2029346622369878,0.25735294117647056,0.25,0.25,0.1,0.0625,0.25,0.0003
5,0.8388813266567156,0.6593137254901961,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
6,0.8125930206448424,0.6299019607843137,0.3014705882352941,0.3014705882352941,0.19095591577033785,0.3169291338582677,0.3014705882352941,0.25,0.25,0.1,0.0625,0.25,0.00015
7,0.8100331250359031,0.6495098039215687,0.3161764705882353,0.3161764705882353,0.26544289044289043,0.3323394495412844,0.3161764705882353,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
8,0.7956583406410965,0.6715686274509803,0.49264705882352944,0.49264705882352944,0.4409678858162355,0.4292622950819672,0.49264705882352944,0.5,0.5,0.3928571428571429,0.35,0.5,0.00015
9,0.7489652937533808,0.678921568627451,0.34558823529411764,0.34558823529411764,0.3694444444444444,0.4438382541720154,0.34558823529411764,0.5,0.5,0.41666666666666663,0.375,0.5,0.00015
10,0.7215710971869674,0.7181372549019608,0.3161764705882353,0.3161764705882353,0.22748538011695907,0.3177966101694915,0.3161764705882353,0.25,0.25,0.1,0.0625,0.25,0.00015
11,0.7068427099901087,0.7083333333333334,0.27205882352941174,0.27205882352941174,0.14679054054054055,0.31746031746031744,0.27205882352941174,0.25,0.25,0.1,0.0625,0.25,7.5e-05
12,0.6591382050046733,0.7254901960784313,0.5294117647058824,0.5294117647058824,0.470254058635603,0.4727272727272727,0.5294117647058824,0.75,0.75,0.65,0.5833333333333333,0.75,7.5e-05
13,0.6274922022632524,0.7450980392156863,0.4117647058823529,0.4117647058823529,0.3413683994287948,0.40477197533649145,0.4117647058823529,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
14,0.6137455573268965,0.7745098039215687,0.5073529411764706,0.5073529411764706,0.4947089947089947,0.5706695331695332,0.5073529411764706,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
15,0.610170912508871,0.7475490196078431,0.39705882352941174,0.39705882352941174,0.38439159547448626,0.38574402161358684,0.39705882352941174,0.375,0.375,0.3666666666666667,0.41666666666666663,0.375,7.5e-05
16,0.6147656569293901,0.7720588235294118,0.40441176470588236,0.40441176470588236,0.3751656730081664,0.39094265439202147,0.40441176470588236,0.5,0.5,0.375,0.3333333333333333,0.5,3.75e-05
17,0.5988380079175911,0.7647058823529411,0.5882352941176471,0.588235294117647,0.5204688393367638,0.4970038082437276,0.588235294117647,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
18,0.5779596064604965,0.7647058823529411,0.5073529411764706,0.5073529411764706,0.5007793556789897,0.5363636363636364,0.5073529411764706,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
19,0.5637596471636903,0.7990196078431373,0.5073529411764706,0.5073529411764706,0.5120744057136766,0.5782775119617225,0.5073529411764706,0.625,0.625,0.5833333333333333,0.625,0.625,3.75e-05
20,0.5569522708070045,0.7867647058823529,0.5441176470588235,0.5441176470588236,0.4976345357776464,0.49454545454545457,0.5441176470588236,0.75,0.75,0.6666666666666666,0.625,0.75,1.875e-05
