epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4326286315917969,0.25,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
2,1.4000740051269531,0.265625,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
3,1.3608957926432292,0.3619791666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
4,1.3534126281738281,0.3671875,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
5,1.3323300679524739,0.3697916666666667,0.265625,0.265625,0.13067758749069247,0.3134920634920635,0.265625,0.25,0.25,0.1,0.0625,0.25,0.001
6,1.2959060668945312,0.4505208333333333,0.3203125,0.3203125,0.20741512805241213,0.23088972431077695,0.3203125,0.25,0.25,0.1,0.0625,0.25,0.001
7,1.2467536926269531,0.5104166666666666,0.265625,0.265625,0.13021618903971846,0.13754427390791027,0.265625,0.25,0.25,0.1,0.0625,0.25,0.0005
8,1.219320297241211,0.5130208333333334,0.3046875,0.3046875,0.18662131519274378,0.20418060200668897,0.3046875,0.25,0.25,0.1,0.0625,0.25,0.0005
9,1.2063411076863606,0.5520833333333334,0.3125,0.3125,0.20526315789473687,0.31666666666666665,0.3125,0.25,0.25,0.1,0.0625,0.25,0.0005
10,1.1985114415486653,0.5286458333333334,0.296875,0.296875,0.18352253181974543,0.31611570247933884,0.296875,0.25,0.25,0.1,0.0625,0.25,0.0005
11,1.1632081667582195,0.5859375,0.40625,0.40625,0.3685190217391304,0.46056547619047616,0.40625,0.625,0.625,0.5595238095238095,0.6,0.625,0.0005
12,1.1628368695576985,0.5729166666666666,0.25,0.25,0.2024289715886355,0.19161473980935426,0.25,0.375,0.375,0.29166666666666663,0.3333333333333333,0.375,0.0005
13,1.130237102508545,0.5859375,0.3203125,0.3203125,0.2211117800521774,0.5672268907563025,0.3203125,0.25,0.25,0.1,0.0625,0.25,0.0005
14,1.1268423398335774,0.5885416666666666,0.296875,0.296875,0.24040920716112532,0.3076923076923077,0.296875,0.5,0.5,0.375,0.3333333333333333,0.5,0.0005
15,1.1102406183878581,0.6119791666666666,0.328125,0.328125,0.22438717787554996,0.2962382445141066,0.328125,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.0005
16,1.0997284253438313,0.59375,0.2890625,0.2890625,0.1739328771586836,0.5650406504065041,0.2890625,0.25,0.25,0.1,0.0625,0.25,0.0005
17,1.075719674428304,0.6223958333333334,0.3125,0.3125,0.21475963217320454,0.17358110054739267,0.3125,0.5,0.5,0.375,0.3333333333333333,0.5,0.00025
18,1.0641310214996338,0.6302083333333334,0.3203125,0.3203125,0.24810328185328187,0.3867005813953488,0.3203125,0.25,0.25,0.11111111111111112,0.07142857142857142,0.25,0.00025
19,1.056768496831258,0.6197916666666666,0.3515625,0.3515625,0.3013846129304981,0.4820872274143302,0.3515625,0.25,0.25,0.1,0.0625,0.25,0.00025
20,1.0396048625310261,0.6640625,0.4609375,0.4609375,0.3988175675675676,0.35310933583959897,0.4609375,0.5,0.5,0.41666666666666663,0.375,0.5,0.00025
21,1.0483287175496419,0.640625,0.578125,0.578125,0.5535872173803208,0.6378205128205129,0.578125,0.625,0.625,0.5833333333333333,0.625,0.625,0.00025
