epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4410376455269607,0.22794117647058823,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.3435680912990196,0.3333333333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.2360070920458026,0.45098039215686275,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.1039305668251187,0.5073529411764706,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.0123814321031757,0.5465686274509803,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
6,0.9676961758557487,0.5588235294117647,0.5367647058823529,0.536764705882353,0.4772920203735145,0.47049591964846205,0.536764705882353,0.625,0.625,0.5416666666666666,0.5,0.625,0.00015
7,0.9185609840879253,0.6004901960784313,0.38235294117647056,0.38235294117647056,0.303921568627451,0.39944461827284106,0.38235294117647056,0.25,0.25,0.125,0.08333333333333333,0.25,0.00015
8,0.9149061745288325,0.6127450980392157,0.22058823529411764,0.22058823529411764,0.13704716336295283,0.3041666666666667,0.22058823529411764,0.25,0.25,0.1,0.0625,0.25,0.00015
9,0.8865503773969763,0.6102941176470589,0.5514705882352942,0.5514705882352942,0.510064935064935,0.5328947368421053,0.5514705882352942,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
10,0.8762737395716649,0.6348039215686274,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
11,0.9219848291546691,0.6004901960784313,0.4117647058823529,0.4117647058823529,0.29330357142857144,0.26352201257861635,0.4117647058823529,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
12,0.8435135635675168,0.625,0.41911764705882354,0.41911764705882354,0.3174006444683137,0.3252212389380531,0.41911764705882354,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
13,0.8366874970641791,0.6519607843137255,0.3161764705882353,0.3161764705882353,0.2530932971014493,0.3156503292806484,0.3161764705882353,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
14,0.8099921918382832,0.6617647058823529,0.45588235294117646,0.4558823529411765,0.44609876753979477,0.46810608301291534,0.4558823529411765,0.625,0.625,0.5416666666666666,0.5,0.625,7.5e-05
15,0.7991010651868933,0.6838235294117647,0.5514705882352942,0.5514705882352942,0.5659019941806827,0.5990509259259259,0.5514705882352942,0.75,0.75,0.75,0.75,0.75,7.5e-05
16,0.8460893443986481,0.6470588235294118,0.5808823529411765,0.5808823529411765,0.5202220077220077,0.49916666666666665,0.5808823529411765,0.625,0.625,0.55,0.5,0.625,7.5e-05
17,0.8070987205879361,0.6691176470588235,0.5735294117647058,0.5735294117647058,0.5438119505810968,0.6157838626416788,0.5735294117647058,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
