epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.395865758260091,0.2864583333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
2,1.23334797223409,0.4166666666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
3,1.0428464710712433,0.5182291666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
4,0.9432216932376226,0.5677083333333334,0.2578125,0.2578125,0.11578044596912522,0.31299212598425197,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.001
5,0.9285470967491468,0.5546875,0.2109375,0.2109375,0.08709677419354839,0.054878048780487805,0.2109375,0.25,0.25,0.1,0.0625,0.25,0.001
6,0.880717342098554,0.5885416666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
7,0.8830067589879036,0.6015625,0.359375,0.359375,0.2530525372465554,0.20002626740215393,0.359375,0.5,0.5,0.375,0.3333333333333333,0.5,0.001
8,0.8405218248565992,0.5911458333333334,0.296875,0.296875,0.1956521739130435,0.14607843137254903,0.296875,0.25,0.25,0.14285714285714288,0.1,0.25,0.001
9,0.8696035494407018,0.609375,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
10,0.8542634124557177,0.6354166666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
11,0.827455664674441,0.6223958333333334,0.328125,0.328125,0.22600425478663494,0.1974921630094044,0.328125,0.25,0.25,0.1,0.0625,0.25,0.001
12,0.7729688845574856,0.6614583333333334,0.3046875,0.3046875,0.19276315789473686,0.28541666666666665,0.3046875,0.25,0.25,0.1,0.0625,0.25,0.001
13,0.7005688200394312,0.703125,0.3125,0.3125,0.20526315789473687,0.31666666666666665,0.3125,0.25,0.25,0.1,0.0625,0.25,0.0005
14,0.6713969285289446,0.7213541666666666,0.265625,0.265625,0.1738562091503268,0.12955665024630542,0.265625,0.25,0.25,0.14285714285714288,0.1,0.25,0.0005
15,0.6354068939884504,0.7578125,0.2578125,0.2578125,0.11578044596912522,0.31299212598425197,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.0005
16,0.5668366240958372,0.7708333333333334,0.40625,0.40625,0.3011272141706924,0.3027444253859348,0.40625,0.5,0.5,0.375,0.3333333333333333,0.5,0.0005
17,0.5575089106957117,0.7864583333333334,0.3046875,0.3046875,0.2110363041214105,0.341934250764526,0.3046875,0.25,0.25,0.1,0.0625,0.25,0.0005
18,0.5523685589432716,0.7552083333333334,0.25,0.25,0.12646198830409355,0.1875,0.25,0.25,0.25,0.1,0.0625,0.25,0.0005
19,0.6131338079770406,0.7526041666666666,0.25,0.25,0.17369727047146405,0.1510204081632653,0.25,0.25,0.25,0.1,0.0625,0.25,0.00025
20,0.5449522125224272,0.7786458333333334,0.25,0.25,0.10526315789473685,0.06666666666666667,0.25,0.25,0.25,0.1,0.0625,0.25,0.00025
21,0.532330684363842,0.765625,0.296875,0.296875,0.21488095238095237,0.17897727272727273,0.296875,0.375,0.375,0.27142857142857146,0.21666666666666667,0.375,0.00025
22,0.4722266346216202,0.8255208333333334,0.3984375,0.3984375,0.3589467964467964,0.43005952380952384,0.3984375,0.75,0.75,0.6666666666666666,0.625,0.75,0.00025
23,0.4627145913739999,0.84375,0.34375,0.34375,0.25553039304949,0.3432359307359307,0.34375,0.25,0.25,0.1,0.0625,0.25,0.00025
24,0.47570255274573964,0.8203125,0.2578125,0.2578125,0.11578044596912522,0.31299212598425197,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.00025
25,0.41875065366427106,0.8776041666666666,0.3046875,0.3046875,0.21703168685927304,0.17559523809523808,0.3046875,0.375,0.375,0.27142857142857146,0.21666666666666667,0.375,0.00025
26,0.466691080480814,0.8177083333333334,0.296875,0.296875,0.1870554765291607,0.31896551724137934,0.296875,0.25,0.25,0.1,0.0625,0.25,0.00025
27,0.4647567694385846,0.8203125,0.2578125,0.2578125,0.11578044596912522,0.31299212598425197,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.00025
28,0.47932225341598195,0.7942708333333334,0.2578125,0.2578125,0.11904761904761904,0.3155737704918033,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.000125
29,0.45772634881238144,0.8177083333333334,0.3125,0.3125,0.2086870401810979,0.1815217391304348,0.3125,0.25,0.25,0.1,0.0625,0.25,0.000125
30,0.36583635335167247,0.875,0.40625,0.40625,0.3687610038494823,0.43062248995983937,0.40625,0.5,0.5,0.375,0.3333333333333333,0.5,0.000125
31,0.4453895216186841,0.8411458333333334,0.25,0.25,0.10256410256410256,0.06451612903225806,0.25,0.25,0.25,0.1,0.0625,0.25,0.000125
32,0.3854513205587864,0.8645833333333334,0.2890625,0.2890625,0.19233832430710418,0.245414673046252,0.2890625,0.25,0.25,0.1,0.0625,0.25,0.000125
33,0.4103921540081501,0.8671875,0.3515625,0.3515625,0.24094202898550726,0.23797169811320756,0.3515625,0.25,0.25,0.1,0.0625,0.25,0.000125
34,0.4105074927210808,0.8463541666666666,0.328125,0.328125,0.23758841732979663,0.41454646017699115,0.328125,0.25,0.25,0.1,0.0625,0.25,6.25e-05
35,0.3641154443224271,0.8723958333333334,0.3125,0.3125,0.23916568396226415,0.24367559523809523,0.3125,0.5,0.5,0.375,0.3333333333333333,0.5,6.25e-05
36,0.36762175026039284,0.875,0.4609375,0.4609375,0.45235168298998085,0.5466168534661686,0.4609375,0.5,0.5,0.375,0.3333333333333333,0.5,6.25e-05
37,0.36431597732007504,0.8776041666666666,0.5234375,0.5234375,0.49532541102308547,0.5282536907536908,0.5234375,0.75,0.75,0.65,0.5833333333333333,0.75,6.25e-05
