epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.493298848470052,0.2708333333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.3036635716756184,0.3671875,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.1103448867797852,0.4765625,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.006860653559367,0.546875,0.2890625,0.2890625,0.1707933740191805,0.3150406504065041,0.2890625,0.25,0.25,0.1,0.0625,0.25,0.0003
5,0.8946616699298223,0.6145833333333334,0.28125,0.28125,0.1565276828434723,0.23224043715846993,0.28125,0.25,0.25,0.1,0.0625,0.25,0.00015
6,0.9014351963996887,0.5911458333333334,0.3125,0.3125,0.20526315789473687,0.31666666666666665,0.3125,0.25,0.25,0.1,0.0625,0.25,0.00015
7,0.8360328301787376,0.6536458333333334,0.328125,0.328125,0.2257142857142857,0.3177966101694915,0.328125,0.25,0.25,0.1,0.0625,0.25,0.00015
8,0.806131179134051,0.6640625,0.25,0.25,0.17196007259528132,0.13582251082251082,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
9,0.7912560154994329,0.6614583333333334,0.5546875,0.5546875,0.5108361061750892,0.5569444444444445,0.5546875,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
10,0.7245986784497896,0.7291666666666666,0.4375,0.4375,0.2941970310391363,0.22799575821845175,0.4375,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
11,0.6960865383346876,0.7265625,0.4296875,0.4296875,0.39631016784574835,0.40404582885785895,0.4296875,0.5,0.5,0.3928571428571429,0.35,0.5,0.00015
12,0.7328629493713379,0.7265625,0.2734375,0.2734375,0.14476797088262056,0.314,0.2734375,0.25,0.25,0.1,0.0625,0.25,0.00015
13,0.7343032360076904,0.703125,0.2734375,0.2734375,0.14608294930875576,0.3150406504065041,0.2734375,0.25,0.25,0.1,0.0625,0.25,7.5e-05
14,0.6849631369113922,0.7395833333333334,0.5,0.5,0.4398750942396642,0.5546690307328606,0.5,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
15,0.6533715551098188,0.7291666666666666,0.359375,0.359375,0.34346993170081624,0.43524096385542166,0.359375,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,7.5e-05
16,0.6323611053327719,0.7526041666666666,0.484375,0.484375,0.490786032489281,0.5280614122719386,0.484375,0.5,0.5,0.5,0.5625,0.5,7.5e-05
17,0.6221016099055608,0.7578125,0.390625,0.390625,0.29594202898550726,0.32547169811320753,0.390625,0.5,0.5,0.375,0.3333333333333333,0.5,3.75e-05
