epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4386622111002605,0.22135416666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.409868876139323,0.28125,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.380706787109375,0.3515625,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.3729934692382812,0.3515625,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.361676534016927,0.3541666666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
6,1.3459498087565105,0.3776041666666667,0.2734375,0.2734375,0.1467223252937539,0.361231884057971,0.2734375,0.25,0.25,0.1,0.0625,0.25,0.00015
7,1.3362846374511719,0.3776041666666667,0.328125,0.328125,0.24978408859987808,0.31934523809523807,0.328125,0.25,0.25,0.125,0.08333333333333333,0.25,0.00015
8,1.3332201639811199,0.4192708333333333,0.2734375,0.2734375,0.20363184692452985,0.6325000000000001,0.2734375,0.25,0.25,0.125,0.08333333333333333,0.25,0.00015
9,1.3280321756998699,0.421875,0.2578125,0.2578125,0.11578044596912522,0.31299212598425197,0.2578125,0.25,0.25,0.1,0.0625,0.25,7.5e-05
