epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4139187282986112,0.25555555555555554,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.373965115017361,0.3333333333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.3281500922309029,0.38333333333333336,0.25,0.25,0.13370766801193193,0.13010842368640535,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.293447536892361,0.4388888888888889,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.2652981228298612,0.5138888888888888,0.375,0.375,0.2807721112265359,0.4330872913992298,0.375,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
6,1.2298841688368056,0.5694444444444444,0.25833333333333336,0.25833333333333336,0.1420062695924765,0.3108695652173913,0.25833333333333336,0.25,0.25,0.1,0.0625,0.25,0.0003
7,1.21861572265625,0.5444444444444444,0.375,0.375,0.32831383897089217,0.42816558441558444,0.375,0.25,0.25,0.1,0.0625,0.25,0.0003
8,1.179035441080729,0.6055555555555555,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
9,1.1640699598524304,0.5944444444444444,0.26666666666666666,0.26666666666666666,0.13260135135135134,0.3135593220338983,0.26666666666666666,0.25,0.25,0.1,0.0625,0.25,0.00015
10,1.1549072265625,0.6055555555555555,0.49166666666666664,0.4916666666666667,0.4274085466654071,0.3811159598974725,0.4916666666666667,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
11,1.1287114461263021,0.6416666666666667,0.4,0.4,0.3032113746399461,0.35650623885918,0.4,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
12,1.119937981499566,0.6444444444444445,0.475,0.475,0.42805974848955974,0.43226484142043914,0.475,0.625,0.625,0.5595238095238095,0.6,0.625,0.00015
13,1.1035842895507812,0.65,0.48333333333333334,0.4833333333333333,0.4106753812636166,0.4027777777777778,0.4833333333333333,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
14,1.1032608032226563,0.6388888888888888,0.425,0.425,0.311266447368421,0.4789915966386555,0.425,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
15,1.097438218858507,0.6611111111111111,0.4666666666666667,0.4666666666666667,0.39217587666596343,0.6965480172001911,0.4666666666666667,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
16,1.0846861097547742,0.6638888888888889,0.5166666666666667,0.5166666666666667,0.43565392258598357,0.42147484371849164,0.5166666666666667,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
17,1.0870819091796875,0.6611111111111111,0.5166666666666667,0.5166666666666667,0.43421855921855923,0.5351307189542484,0.5166666666666667,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
18,1.0896862453884548,0.6805555555555556,0.48333333333333334,0.4833333333333333,0.44170040485829953,0.48478478478478476,0.4833333333333333,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
