epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4436086018880208,0.2630208333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
2,1.3910420735677083,0.2890625,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
3,1.3477567036946614,0.3984375,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
4,1.3225542704264324,0.421875,0.2265625,0.2265625,0.12267808108544662,0.13795518207282914,0.2265625,0.25,0.25,0.1,0.0625,0.25,0.001
5,1.2926546732584636,0.4661458333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.001
6,1.2464154561360676,0.515625,0.2578125,0.2578125,0.12790351399642644,0.10369674185463659,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.001
7,1.2014217376708984,0.5729166666666666,0.25,0.25,0.10126582278481013,0.06349206349206349,0.25,0.25,0.25,0.1,0.0625,0.25,0.0005
8,1.1731739044189453,0.5885416666666666,0.3125,0.3125,0.21479312063808575,0.39055232558139535,0.3125,0.25,0.25,0.11111111111111112,0.07142857142857142,0.25,0.0005
9,1.1556212107340496,0.6015625,0.3515625,0.3515625,0.2603586889301175,0.5695652173913044,0.3515625,0.25,0.25,0.1,0.0625,0.25,0.0005
10,1.1451587677001953,0.5963541666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0005
11,1.1191530227661133,0.6197916666666666,0.2890625,0.2890625,0.21478556753980482,0.2715030779753762,0.2890625,0.25,0.25,0.125,0.08333333333333333,0.25,0.0005
12,1.1066036224365234,0.6380208333333334,0.234375,0.234375,0.13221017965543513,0.337012987012987,0.234375,0.25,0.25,0.11111111111111112,0.07142857142857142,0.25,0.0005
13,1.0850296020507812,0.6380208333333334,0.2578125,0.2578125,0.19046352583586626,0.39879587155963303,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.00025
14,1.0841126441955566,0.609375,0.4375,0.4375,0.3283997340061413,0.3610095389507154,0.4375,0.5,0.5,0.34285714285714286,0.26666666666666666,0.5,0.00025
15,1.0637574195861816,0.6536458333333334,0.3828125,0.3828125,0.2754852721596308,0.2771473075211393,0.3828125,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.00025
16,1.0673662026723225,0.6328125,0.34375,0.34375,0.3565559495772538,0.49999999999999994,0.34375,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.00025
17,1.053370753924052,0.625,0.4375,0.4375,0.35427993059572005,0.45663265306122447,0.4375,0.5,0.5,0.375,0.3333333333333333,0.5,0.00025
18,1.0476799011230469,0.65625,0.4296875,0.4296875,0.329774887224631,0.40191867124856817,0.4296875,0.5,0.5,0.375,0.3333333333333333,0.5,0.00025
19,1.0348129868507385,0.6666666666666666,0.4765625,0.4765625,0.4883180136961218,0.5608791903858317,0.4765625,0.75,0.75,0.6666666666666666,0.625,0.75,0.00025
20,1.0223115682601929,0.6927083333333334,0.40625,0.40625,0.41881258014978945,0.5599021388216303,0.40625,0.5,0.5,0.43452380952380953,0.475,0.5,0.00025
21,1.0224965413411458,0.6432291666666666,0.40625,0.40625,0.32758717723599196,0.39740896358543415,0.40625,0.5,0.5,0.375,0.3333333333333333,0.5,0.00025
22,1.0167000889778137,0.6770833333333334,0.390625,0.390625,0.324109670429525,0.288515862668405,0.390625,0.5,0.5,0.41666666666666663,0.375,0.5,0.00025
23,1.0060316721598308,0.6510416666666666,0.5546875,0.5546875,0.49228255404725996,0.509768740031898,0.5546875,0.75,0.75,0.6666666666666666,0.625,0.75,0.00025
24,0.9964179793993632,0.6770833333333334,0.421875,0.421875,0.3615028427407538,0.6551050317537861,0.421875,0.5,0.5,0.375,0.3333333333333333,0.5,0.00025
25,0.9776857693990072,0.671875,0.3203125,0.3203125,0.2632336703544134,0.53,0.3203125,0.25,0.25,0.1,0.0625,0.25,0.000125
26,0.9863707820574442,0.6770833333333334,0.5625,0.5625,0.5259019596998692,0.5606875203649397,0.5625,0.75,0.75,0.6666666666666666,0.625,0.75,0.000125
27,0.9665739138921102,0.7057291666666666,0.5859375,0.5859375,0.5256973339497611,0.5201234287445101,0.5859375,0.75,0.75,0.6666666666666666,0.625,0.75,0.000125
28,0.978875199953715,0.6848958333333334,0.5546875,0.5546875,0.5074703062852951,0.7050988142292489,0.5546875,0.625,0.625,0.5595238095238095,0.6,0.625,0.000125
29,0.9814419945081075,0.6744791666666666,0.4609375,0.4609375,0.35602466793168885,0.5416666666666667,0.4609375,0.5,0.5,0.375,0.3333333333333333,0.5,0.000125
30,0.9550474087397257,0.6875,0.4921875,0.4921875,0.5041763791763791,0.5419117647058824,0.4921875,0.625,0.625,0.5833333333333333,0.625,0.625,0.000125
31,0.962943414847056,0.6744791666666666,0.453125,0.453125,0.480236459640784,0.5709756097560976,0.453125,0.625,0.625,0.6416666666666666,0.7083333333333333,0.625,6.25e-05
32,0.9482008417447408,0.6614583333333334,0.4296875,0.4296875,0.4380061389759666,0.48828125,0.4296875,0.625,0.625,0.5595238095238095,0.6,0.625,6.25e-05
33,0.9390988349914551,0.6822916666666666,0.4765625,0.4765625,0.4823936093546529,0.5228770818672297,0.4765625,0.625,0.625,0.5833333333333333,0.625,0.625,6.25e-05
34,0.9506811499595642,0.6901041666666666,0.4140625,0.4140625,0.302729044834308,0.28766990291262134,0.4140625,0.5,0.5,0.375,0.3333333333333333,0.5,6.25e-05
