epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4178454829197304,0.22058823529411764,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.3818203795189952,0.26715686274509803,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.3635876225490196,0.30637254901960786,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.3472409715839462,0.3431372549019608,0.27941176470588236,0.27941176470588236,0.17568569310600446,0.13827463827463826,0.27941176470588236,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.3138583314185048,0.41421568627450983,0.3088235294117647,0.3088235294117647,0.24837199837199841,0.39011379800853485,0.3088235294117647,0.375,0.375,0.25,0.20833333333333331,0.375,0.0003
6,1.278344846239277,0.4534313725490196,0.21323529411764705,0.21323529411764705,0.1111994547932758,0.08035714285714285,0.21323529411764705,0.25,0.25,0.1,0.0625,0.25,0.0003
7,1.2551113951439952,0.4950980392156863,0.3897058823529412,0.3897058823529411,0.2785714285714286,0.4853610930383865,0.3897058823529411,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
8,1.2378306669347428,0.49264705882352944,0.29411764705882354,0.29411764705882354,0.17865853658536585,0.3153846153846154,0.29411764705882354,0.25,0.25,0.1,0.0625,0.25,0.0003
9,1.198924045936734,0.5294117647058824,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
10,1.179402370078891,0.5441176470588235,0.25735294117647056,0.25735294117647056,0.13335004365144323,0.1253105590062112,0.25735294117647056,0.25,0.25,0.1,0.0625,0.25,0.0003
11,1.1710724176145066,0.5441176470588235,0.38235294117647056,0.38235294117647056,0.284919028340081,0.3220338983050848,0.38235294117647056,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
12,1.1509453268612133,0.5441176470588235,0.5147058823529411,0.5147058823529411,0.45452141723955575,0.42844946641556814,0.5147058823529411,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
13,1.1433255812701058,0.5857843137254902,0.3602941176470588,0.3602941176470588,0.2806527425040749,0.5702479338842975,0.3602941176470588,0.25,0.25,0.1,0.0625,0.25,0.00015
14,1.1332757987228095,0.5955882352941176,0.45588235294117646,0.4558823529411765,0.4756818689917282,0.5620423379044068,0.4558823529411765,0.625,0.625,0.5595238095238095,0.6,0.625,0.00015
15,1.1374417473288143,0.5563725490196079,0.3897058823529412,0.3897058823529412,0.3371763175016265,0.3788109756097561,0.3897058823529412,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
16,1.1105922624176623,0.5759803921568627,0.49264705882352944,0.4926470588235293,0.35368489607620046,0.5818188878533705,0.4926470588235293,0.5,0.5,0.3333333333333333,0.25,0.5,7.5e-05
17,1.1134157367781097,0.5931372549019608,0.5294117647058824,0.5294117647058824,0.519452872310702,0.5348275162516648,0.5294117647058824,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
18,1.1021116668102788,0.5833333333333334,0.5661764705882353,0.5661764705882353,0.5223532247584313,0.6042643346556076,0.5661764705882353,0.625,0.625,0.5416666666666666,0.5,0.625,7.5e-05
19,1.1171741485595703,0.5588235294117647,0.5220588235294118,0.5220588235294118,0.5025082747480119,0.5406662781662781,0.5220588235294118,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
20,1.0956233903473498,0.6004901960784313,0.49264705882352944,0.49264705882352944,0.4173951048951049,0.36585149743044476,0.49264705882352944,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
