epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4221047794117647,0.23529411764705882,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.381802428002451,0.2916666666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.3398760627297794,0.34558823529411764,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.3182965446920956,0.37254901960784315,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.3071731866574754,0.41911764705882354,0.3382352941176471,0.3382352941176471,0.24387755102040817,0.51875,0.3382352941176471,0.25,0.25,0.1,0.0625,0.25,0.00015
6,1.2868484796262254,0.4534313725490196,0.3014705882352941,0.3014705882352941,0.22058910842101792,0.4398148148148148,0.3014705882352941,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
7,1.2761972464767157,0.4485294117647059,0.41911764705882354,0.4191176470588235,0.36705604227506605,0.4376160990712074,0.4191176470588235,0.625,0.625,0.5595238095238095,0.6,0.625,0.00015
8,1.2753774605545343,0.4730392156862745,0.35294117647058826,0.35294117647058826,0.2717371217371217,0.569672131147541,0.35294117647058826,0.25,0.25,0.1,0.0625,0.25,0.00015
9,1.2569119322533702,0.5049019607843137,0.34558823529411764,0.34558823529411764,0.27405546516075285,0.8191056910569106,0.34558823529411764,0.25,0.25,0.1,0.0625,0.25,0.00015
10,1.2549923167509192,0.48284313725490197,0.5147058823529411,0.5147058823529411,0.4848130606905909,0.6219211822660099,0.5147058823529411,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
11,1.2513080671721815,0.5245098039215687,0.3897058823529412,0.3897058823529412,0.3406809692175546,0.7875615763546798,0.3897058823529412,0.25,0.25,0.1,0.0625,0.25,7.5e-05
12,1.2401506012561274,0.5318627450980392,0.5294117647058824,0.5294117647058824,0.5174973949203143,0.5227829768270945,0.5294117647058824,0.875,0.875,0.8666666666666667,0.9166666666666666,0.875,7.5e-05
13,1.2313510670381433,0.5612745098039216,0.45588235294117646,0.45588235294117646,0.4543896419640684,0.5938852813852814,0.45588235294117646,0.625,0.625,0.55,0.49999999999999994,0.625,7.5e-05
14,1.2339573280484069,0.5661764705882353,0.4264705882352941,0.4264705882352941,0.4137783483097989,0.6358085002442599,0.4264705882352941,0.5,0.5,0.3928571428571429,0.35,0.5,7.5e-05
15,1.2414667466107536,0.5392156862745098,0.3088235294117647,0.3088235294117647,0.29637045512331556,0.6072916666666667,0.3088235294117647,0.625,0.625,0.55,0.49999999999999994,0.625,7.5e-05
16,1.2224922928155637,0.5294117647058824,0.4264705882352941,0.42647058823529416,0.4362796864732939,0.564935064935065,0.42647058823529416,0.75,0.75,0.7416666666666666,0.7916666666666666,0.75,3.75e-05
17,1.2304026285807292,0.5220588235294118,0.4338235294117647,0.4338235294117647,0.4609907037507618,0.5173910766652703,0.4338235294117647,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
18,1.2235945159313726,0.5441176470588235,0.4411764705882353,0.44117647058823534,0.46317141346226487,0.511615855895517,0.44117647058823534,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
19,1.216386682846967,0.553921568627451,0.5514705882352942,0.5514705882352942,0.5312486123836797,0.5995395449620802,0.5514705882352942,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
20,1.2331363453584558,0.553921568627451,0.5367647058823529,0.536764705882353,0.5355076235463244,0.5746032410119097,0.536764705882353,0.875,0.875,0.8666666666666667,0.9166666666666666,0.875,1.875e-05
