epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4262402852376301,0.22135416666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.4147860209147136,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.3902333577473958,0.3229166666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.387224833170573,0.3098958333333333,0.25,0.25,0.1414957195929575,0.16993464052287582,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.3795611063639324,0.3177083333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
6,1.362836201985677,0.34375,0.21875,0.21875,0.09150326797385619,0.05785123966942149,0.21875,0.25,0.25,0.1,0.0625,0.25,0.0003
7,1.3510640462239583,0.3411458333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
8,1.3459014892578125,0.4036458333333333,0.2734375,0.2734375,0.18204015192620726,0.13644688644688646,0.2734375,0.375,0.375,0.25,0.20833333333333331,0.375,0.00015
9,1.3431193033854167,0.390625,0.3125,0.3125,0.23612201751736636,0.24003189792663476,0.3125,0.25,0.25,0.1,0.0625,0.25,0.00015
10,1.3452720642089844,0.3802083333333333,0.2890625,0.2890625,0.2307828282828283,0.383140756302521,0.2890625,0.5,0.5,0.3333333333333333,0.25,0.5,0.00015
11,1.3324991861979167,0.4088541666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
12,1.3245811462402344,0.3932291666666667,0.2734375,0.2734375,0.17611870591521755,0.28291396103896105,0.2734375,0.25,0.25,0.1,0.0625,0.25,0.00015
13,1.3204320271809895,0.4401041666666667,0.3203125,0.3203125,0.21380952380952384,0.29279661016949154,0.3203125,0.25,0.25,0.1,0.0625,0.25,0.00015
14,1.3137931823730469,0.4453125,0.2890625,0.2890625,0.16776315789473684,0.22291666666666665,0.2890625,0.25,0.25,0.1,0.0625,0.25,0.00015
15,1.3168551127115886,0.4322916666666667,0.2578125,0.2578125,0.1159717051377513,0.1884920634920635,0.2578125,0.25,0.25,0.1,0.0625,0.25,0.00015
16,1.3017590840657551,0.484375,0.2421875,0.2421875,0.09748427672955975,0.0610236220472441,0.2421875,0.25,0.25,0.1,0.0625,0.25,7.5e-05
17,1.2937711079915364,0.4765625,0.2734375,0.2734375,0.14694875017455664,0.4817073170731707,0.2734375,0.25,0.25,0.1,0.0625,0.25,7.5e-05
18,1.2979710896809895,0.46875,0.484375,0.484375,0.44810765724381085,0.6368778280542986,0.484375,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
19,1.2983144124348958,0.4583333333333333,0.2734375,0.2734375,0.23036661062976854,0.37835081585081587,0.2734375,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,7.5e-05
20,1.2884928385416667,0.5052083333333334,0.3125,0.3125,0.25616759151989976,0.47526737967914434,0.3125,0.25,0.25,0.1,0.0625,0.25,7.5e-05
21,1.291124979654948,0.4557291666666667,0.34375,0.34375,0.25866798200235797,0.35814419225634175,0.34375,0.25,0.25,0.1,0.0625,0.25,7.5e-05
22,1.2883262634277344,0.4895833333333333,0.4609375,0.4609375,0.4370318652627975,0.45982778795278795,0.4609375,0.625,0.625,0.5595238095238095,0.6,0.625,7.5e-05
23,1.2815144856770833,0.4921875,0.3828125,0.3828125,0.30073182714332203,0.42186088527551946,0.3828125,0.25,0.25,0.1,0.0625,0.25,7.5e-05
24,1.2877960205078125,0.453125,0.3203125,0.3203125,0.22799658542328977,0.5058760683760684,0.3203125,0.25,0.25,0.1,0.0625,0.25,7.5e-05
25,1.2731183369954426,0.5208333333333334,0.375,0.375,0.32598322729901674,0.539842549923195,0.375,0.25,0.25,0.1,0.0625,0.25,7.5e-05
26,1.2895456949869792,0.4869791666666667,0.3828125,0.3828125,0.36756720430107526,0.504831061761342,0.3828125,0.5,0.5,0.41666666666666663,0.375,0.5,7.5e-05
27,1.2683296203613281,0.5,0.484375,0.484375,0.4266112042577927,0.7088122605363985,0.484375,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
28,1.2710711161295574,0.5052083333333334,0.4921875,0.4921875,0.4499226006191951,0.4470959595959596,0.4921875,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
29,1.2715568542480469,0.5286458333333334,0.421875,0.421875,0.4329423125633233,0.48716914014687884,0.421875,0.625,0.625,0.5833333333333333,0.625,0.625,7.5e-05
30,1.2587706247965496,0.5442708333333334,0.2578125,0.2578125,0.18304093567251462,0.17097087378640777,0.2578125,0.25,0.25,0.1,0.0625,0.25,7.5e-05
31,1.249642054239909,0.578125,0.3359375,0.3359375,0.330580884836204,0.4438470194471695,0.3359375,0.25,0.25,0.1875,0.16666666666666666,0.25,7.5e-05
32,1.2503687540690105,0.5182291666666666,0.3515625,0.3515625,0.27147857003972115,0.54784327821711,0.3515625,0.25,0.25,0.1,0.0625,0.25,7.5e-05
33,1.2541414896647136,0.5442708333333334,0.265625,0.265625,0.13156885308784044,0.5634920634920635,0.265625,0.25,0.25,0.1,0.0625,0.25,7.5e-05
34,1.2551663716634114,0.5234375,0.3125,0.3125,0.2086571898047308,0.41018648838845884,0.3125,0.25,0.25,0.1,0.0625,0.25,3.75e-05
35,1.2529131571451824,0.5260416666666666,0.3359375,0.3359375,0.31540697674418605,0.4200487012987013,0.3359375,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,3.75e-05
36,1.249114990234375,0.53125,0.421875,0.421875,0.39695249954762635,0.4706985294117647,0.421875,0.375,0.375,0.29166666666666663,0.3333333333333333,0.375,3.75e-05
37,1.2475560506184895,0.5338541666666666,0.40625,0.40625,0.36511548248189474,0.5895923520923521,0.40625,0.25,0.25,0.1,0.0625,0.25,3.75e-05
38,1.2501729329427083,0.5364583333333334,0.5078125,0.5078125,0.4901355196166517,0.501096685572492,0.5078125,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
39,1.2633336385091145,0.5052083333333334,0.4453125,0.4453125,0.43203498803827745,0.437830615942029,0.4453125,0.75,0.75,0.7416666666666666,0.7916666666666666,0.75,3.75e-05
40,1.2379201253255208,0.546875,0.4609375,0.4609375,0.4521909544774083,0.4591170323928945,0.4609375,0.75,0.75,0.7416666666666666,0.7916666666666666,0.75,1.875e-05
41,1.240804672241211,0.5234375,0.5,0.5,0.4641953576783037,0.4874198717948718,0.5,0.75,0.75,0.6666666666666666,0.625,0.75,1.875e-05
42,1.2316042582194011,0.5833333333333334,0.5390625,0.5390625,0.5014468079379285,0.5483433983433983,0.5390625,0.75,0.75,0.6666666666666666,0.625,0.75,1.875e-05
43,1.2338498433430989,0.546875,0.4765625,0.4765625,0.47168453588331893,0.4732905982905983,0.4765625,0.75,0.75,0.6666666666666666,0.625,0.75,1.875e-05
