epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.5557478362438726,0.22303921568627452,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.305424035764208,0.3284313725490196,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.1723341100356157,0.49019607843137253,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.044023308099485,0.5367647058823529,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.0136282677743949,0.553921568627451,0.4411764705882353,0.44117647058823534,0.4580470242840692,0.6539977477477478,0.44117647058823534,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
6,0.921188331117817,0.5931372549019608,0.25735294117647056,0.25735294117647056,0.11487743026204565,0.31296296296296294,0.25735294117647056,0.25,0.25,0.1,0.0625,0.25,0.0003
7,0.922984291525448,0.5882352941176471,0.4632352941176471,0.4632352941176471,0.42098575477061007,0.5052999693126022,0.4632352941176471,0.625,0.625,0.5595238095238095,0.6,0.625,0.0003
8,0.8468398112876743,0.6372549019607843,0.5073529411764706,0.5073529411764706,0.4419642857142857,0.49067599067599066,0.5073529411764706,0.75,0.75,0.6666666666666666,0.625,0.75,0.0003
9,0.8201914417977426,0.6544117647058824,0.5367647058823529,0.5367647058823529,0.4846459096459096,0.5015722714906548,0.5367647058823529,0.75,0.75,0.6666666666666666,0.625,0.75,0.0003
10,0.776719376152637,0.6740196078431373,0.3382352941176471,0.3382352941176471,0.24803833483078766,0.26925160241942764,0.3382352941176471,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
11,0.7888168026419247,0.6544117647058824,0.2426470588235294,0.2426470588235294,0.14360587002096437,0.16963636363636364,0.2426470588235294,0.25,0.25,0.1,0.0625,0.25,0.0003
12,0.7618327304428699,0.6862745098039216,0.3161764705882353,0.3161764705882353,0.2054210236653825,0.2560483870967742,0.3161764705882353,0.25,0.25,0.1,0.0625,0.25,0.00015
13,0.7118377521926281,0.6838235294117647,0.27941176470588236,0.27941176470588236,0.25763322360574403,0.5338378069674472,0.27941176470588236,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.00015
14,0.6835755086412617,0.7254901960784313,0.34558823529411764,0.34558823529411764,0.27171637885923605,0.3141592920353982,0.34558823529411764,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
15,0.6079454585617664,0.7965686274509803,0.35294117647058826,0.3529411764705882,0.2633806537973792,0.36431623931623935,0.3529411764705882,0.25,0.25,0.1,0.0625,0.25,0.00015
16,0.6666393712455151,0.7230392156862745,0.20588235294117646,0.2058823529411765,0.11320483314154199,0.1254032258064516,0.2058823529411765,0.25,0.25,0.1,0.0625,0.25,7.5e-05
