epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4170138041178386,0.2708333333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.3528111775716145,0.3072916666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.2670733133951824,0.3984375,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.1351032257080078,0.4817708333333333,0.265625,0.265625,0.1749904689287076,0.14806256665481693,0.265625,0.25,0.25,0.1,0.0625,0.25,0.0003
5,1.0630618333816528,0.5442708333333334,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
6,1.0084649125734966,0.5703125,0.3984375,0.3984375,0.297127700866865,0.2769360269360269,0.3984375,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
7,0.9984276543060938,0.5338541666666666,0.515625,0.515625,0.47202224173251395,0.4748447204968944,0.515625,0.75,0.75,0.6666666666666666,0.625,0.75,0.0003
8,0.953184093038241,0.5807291666666666,0.4453125,0.4453125,0.35705172020961495,0.5499999999999999,0.4453125,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
9,0.9488884930809339,0.5911458333333334,0.34375,0.34375,0.24432367149758455,0.23789682539682538,0.34375,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
10,0.941756804784139,0.5963541666666666,0.5,0.5,0.4566111156945246,0.5690993788819876,0.5,0.75,0.75,0.6666666666666666,0.625,0.75,0.0003
11,0.9434521272778511,0.5572916666666666,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.0003
12,0.9023924395442009,0.6015625,0.453125,0.453125,0.4055448594532153,0.44307944307944314,0.453125,0.625,0.625,0.5595238095238095,0.6,0.625,0.0003
13,0.8308230191469193,0.6145833333333334,0.3046875,0.3046875,0.19431875314228256,0.31611570247933884,0.3046875,0.25,0.25,0.1,0.0625,0.25,0.00015
14,0.8327727566162745,0.6354166666666666,0.4296875,0.4296875,0.3835117056856187,0.4198483741322616,0.4296875,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
15,0.8284626603126526,0.6276041666666666,0.6484375,0.6484375,0.6443082030413365,0.7020299145299145,0.6484375,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
16,0.7999593243002892,0.6614583333333334,0.6015625,0.6015625,0.5798235130929411,0.5857731647317768,0.6015625,0.875,0.875,0.8666666666666667,0.9166666666666666,0.875,0.00015
17,0.781206525862217,0.65625,0.359375,0.359375,0.2483741065136414,0.42579908675799083,0.359375,0.5,0.5,0.34285714285714286,0.26666666666666666,0.5,0.00015
18,0.7630728830893835,0.6744791666666666,0.4609375,0.4609375,0.42767558528428096,0.4924909152850329,0.4609375,0.75,0.75,0.65,0.5833333333333333,0.75,0.00015
19,0.8300576781233152,0.6666666666666666,0.578125,0.578125,0.5402631992522561,0.6757830762038335,0.578125,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
20,0.7782675822575887,0.7083333333333334,0.4921875,0.4921875,0.45240169388989715,0.4430232558139535,0.4921875,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
21,0.7851282482345899,0.6588541666666666,0.6015625,0.6015625,0.5733407178660938,0.6331261671335201,0.6015625,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
22,0.7497149283687273,0.6979166666666666,0.5234375,0.5234375,0.5248116169544741,0.5978535353535354,0.5234375,0.625,0.625,0.5595238095238095,0.6,0.625,7.5e-05
23,0.7296272640426954,0.7005208333333334,0.5859375,0.5859375,0.5600184470372018,0.608277294844459,0.5859375,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
24,0.7400975773731867,0.6901041666666666,0.53125,0.53125,0.48467971218702843,0.4886045581767293,0.53125,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
25,0.715455395479997,0.7083333333333334,0.578125,0.578125,0.5405572687211984,0.5781810035842294,0.578125,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
26,0.7443123956521353,0.7005208333333334,0.578125,0.578125,0.539800873359784,0.5813282472613458,0.578125,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
27,0.745256687204043,0.6666666666666666,0.5625,0.5625,0.5680160356884496,0.6171016483516483,0.5625,0.875,0.875,0.8666666666666667,0.9166666666666666,0.875,7.5e-05
28,0.719530796011289,0.7005208333333334,0.484375,0.484375,0.48704073704073714,0.523792270531401,0.484375,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
29,0.7426210592190424,0.6848958333333334,0.578125,0.578125,0.5473919583241617,0.5918028322440088,0.578125,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
30,0.6769445588191351,0.7369791666666666,0.59375,0.59375,0.5562970077360256,0.61944027986007,0.59375,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
31,0.7185949559013048,0.6770833333333334,0.609375,0.609375,0.5839948466791891,0.6621144555927164,0.609375,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
