epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.5277723524305555,0.25,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.2531958685980902,0.4083333333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.0900785658094618,0.5527777777777778,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,0.9510001235538059,0.5888888888888889,0.175,0.175,0.08862433862433863,0.0625,0.175,0.25,0.25,0.1,0.0625,0.25,0.0003
5,0.8763304286532931,0.6555555555555556,0.19166666666666668,0.19166666666666665,0.09414321665522762,0.29954954954954954,0.19166666666666665,0.25,0.25,0.1,0.0625,0.25,0.00015
6,0.8032024595472548,0.6777777777777778,0.49166666666666664,0.4916666666666667,0.42031594191074484,0.42279467108234225,0.4916666666666667,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
7,0.7695890055762397,0.6972222222222222,0.525,0.525,0.5308005782049142,0.6697510537407798,0.525,0.625,0.625,0.5595238095238095,0.6,0.625,0.00015
8,0.7195712672339545,0.7305555555555555,0.44166666666666665,0.4416666666666667,0.41199082249080654,0.6205392211872967,0.4416666666666667,0.5,0.5,0.3333333333333333,0.25,0.5,0.00015
9,0.6835246112611558,0.7333333333333333,0.5083333333333333,0.5083333333333333,0.45967688988104993,0.6722597127157043,0.5083333333333333,0.625,0.625,0.5416666666666666,0.5,0.625,0.00015
10,0.683269018597073,0.75,0.26666666666666666,0.26666666666666666,0.13260135135135134,0.3135593220338983,0.26666666666666666,0.25,0.25,0.1,0.0625,0.25,0.00015
11,0.627629820505778,0.7916666666666666,0.5083333333333333,0.5083333333333334,0.4520775370959194,0.6234827264239029,0.5083333333333334,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
12,0.6196134527524312,0.775,0.4666666666666667,0.4666666666666667,0.43545684939584817,0.4225361992008194,0.4666666666666667,0.625,0.625,0.575,0.5416666666666666,0.625,7.5e-05
13,0.590591115421719,0.7972222222222223,0.5416666666666666,0.5416666666666666,0.5650344899665551,0.6433823529411764,0.5416666666666666,0.625,0.625,0.5595238095238095,0.6,0.625,7.5e-05
14,0.5111462473869324,0.8666666666666667,0.5083333333333333,0.5083333333333333,0.46901622718052743,0.6497093023255813,0.5083333333333333,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
15,0.5380565961201985,0.8472222222222222,0.49166666666666664,0.4916666666666667,0.47947925774280453,0.5178981937602627,0.4916666666666667,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
16,0.5178147925270928,0.8361111111111111,0.5083333333333333,0.5083333333333333,0.45589134736463394,0.49336949969861366,0.5083333333333333,0.625,0.625,0.5595238095238095,0.6,0.625,7.5e-05
17,0.4860611279805501,0.8527777777777777,0.43333333333333335,0.43333333333333335,0.3287259615384615,0.326530612244898,0.43333333333333335,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
18,0.46206246084637115,0.8722222222222222,0.35833333333333334,0.35833333333333334,0.2615870786516854,0.423728813559322,0.35833333333333334,0.5,0.5,0.3333333333333333,0.25,0.5,7.5e-05
19,0.43666627804438274,0.8722222222222222,0.39166666666666666,0.39166666666666666,0.30282403062354346,0.5728155339805825,0.39166666666666666,0.5,0.5,0.375,0.3333333333333333,0.5,3.75e-05
20,0.4590755171245999,0.8472222222222222,0.5583333333333333,0.5583333333333333,0.5659243220950613,0.5960228411140052,0.5583333333333333,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
21,0.4399437626202901,0.8861111111111111,0.5333333333333333,0.5333333333333334,0.49599263664684223,0.6117424242424243,0.5333333333333334,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
22,0.4167049460940891,0.875,0.5833333333333334,0.5833333333333334,0.5845781369342267,0.6056257585492968,0.5833333333333334,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
23,0.45640702644983927,0.8555555555555555,0.49166666666666664,0.4916666666666667,0.49624753312173225,0.522260954376332,0.4916666666666667,0.75,0.75,0.6666666666666666,0.625,0.75,1.875e-05
