epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.4150145848592122,0.2838541666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.3078244527180989,0.3697916666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,1.197787920633952,0.4869791666666667,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,1.077631950378418,0.546875,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,0.9554497500260671,0.578125,0.4296875,0.4296875,0.40995670995670996,0.5398550724637681,0.4296875,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
6,0.9332484702269236,0.5677083333333334,0.375,0.375,0.3129753784848969,0.42425742574257425,0.375,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,0.0003
7,0.9317884743213654,0.5729166666666666,0.3515625,0.3515625,0.24925373134328355,0.21006144393241166,0.3515625,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
8,0.8417503237724304,0.6380208333333334,0.328125,0.328125,0.234449087497868,0.35679429429429427,0.328125,0.25,0.25,0.1,0.0625,0.25,0.0003
9,0.8408637841542562,0.6119791666666666,0.453125,0.453125,0.4111547714514836,0.4334175084175084,0.453125,0.625,0.625,0.5416666666666666,0.5,0.625,0.0003
10,0.8288625006874403,0.6614583333333334,0.4453125,0.4453125,0.36479091995221025,0.3427985948477752,0.4453125,0.5,0.5,0.375,0.3333333333333333,0.5,0.0003
11,0.7940374066432317,0.6614583333333334,0.21875,0.21875,0.14622744074798869,0.3254385964912281,0.21875,0.25,0.25,0.1,0.0625,0.25,0.0003
12,0.8068249101440111,0.6588541666666666,0.2734375,0.2734375,0.14476797088262056,0.314,0.2734375,0.25,0.25,0.1,0.0625,0.25,0.0003
13,0.7499711265166601,0.6640625,0.3359375,0.3359375,0.22915425848719476,0.2666040100250626,0.3359375,0.25,0.25,0.1,0.0625,0.25,0.0003
14,0.7346487442652384,0.6666666666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
15,0.7358548641204834,0.6927083333333334,0.2734375,0.2734375,0.14476797088262056,0.314,0.2734375,0.25,0.25,0.1,0.0625,0.25,0.00015
16,0.648850986113151,0.7447916666666666,0.5625,0.5625,0.5173219327069931,0.5145964360587002,0.5625,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
17,0.6364514281352361,0.7630208333333334,0.40625,0.40625,0.31153203751628944,0.32644655116050997,0.40625,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
18,0.6222230630616347,0.7447916666666666,0.546875,0.546875,0.53276013070083,0.5711525715800636,0.546875,0.75,0.75,0.6666666666666666,0.625,0.75,0.00015
19,0.5907469565669695,0.7942708333333334,0.5546875,0.5546875,0.4807825841660428,0.49123034559821216,0.5546875,0.625,0.625,0.5333333333333333,0.5416666666666666,0.625,0.00015
20,0.5616540523866812,0.7994791666666666,0.375,0.375,0.2936490324871294,0.3592171717171717,0.375,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
21,0.575373778740565,0.7682291666666666,0.359375,0.359375,0.30245243418351053,0.34528985507246374,0.359375,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
22,0.5295792234440645,0.7942708333333334,0.390625,0.390625,0.2650595763459841,0.20152162977867205,0.390625,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
23,0.5113865385452906,0.8151041666666666,0.484375,0.484375,0.43763804501509423,0.6963969938107869,0.484375,0.625,0.625,0.5595238095238095,0.6,0.625,7.5e-05
24,0.5438343646625677,0.8098958333333334,0.546875,0.546875,0.5657105546368479,0.6315144478844169,0.546875,0.75,0.75,0.7499999999999999,0.875,0.75,7.5e-05
25,0.48796752964456874,0.8515625,0.4453125,0.4453125,0.3983820247514709,0.503804347826087,0.4453125,0.5,0.5,0.375,0.3333333333333333,0.5,7.5e-05
26,0.45901012669006985,0.859375,0.515625,0.515625,0.5069733156420463,0.5273729057885126,0.515625,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
27,0.44997256621718407,0.8515625,0.578125,0.578125,0.5199883449883449,0.5235215053763441,0.578125,0.75,0.75,0.6666666666666666,0.625,0.75,7.5e-05
28,0.4698144234716892,0.8333333333333334,0.484375,0.484375,0.45600032946215296,0.47894783377541994,0.484375,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
29,0.45654091487328213,0.8307291666666666,0.5390625,0.5390625,0.5453689009058432,0.6869047619047619,0.5390625,0.625,0.625,0.5595238095238095,0.6,0.625,3.75e-05
30,0.444684745122989,0.8541666666666666,0.5234375,0.5234375,0.5403877982328827,0.6005864290748011,0.5234375,0.75,0.75,0.7416666666666666,0.7916666666666666,0.75,3.75e-05
31,0.39347455898920697,0.8854166666666666,0.5703125,0.5703125,0.5255036597126137,0.549945652173913,0.5703125,0.75,0.75,0.6666666666666666,0.625,0.75,3.75e-05
