epoch,train_loss,train_accuracy,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_f1,val_window_macro_precision,val_window_macro_recall,val_file_accuracy,val_file_balanced_accuracy,val_file_macro_f1,val_file_macro_precision,val_file_macro_recall,learning_rate
1,1.379278341929118,0.3177083333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
2,1.1354454358418782,0.4739583333333333,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
3,0.9725344479084015,0.5859375,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
4,0.900822602212429,0.5677083333333334,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.0003
5,0.8184538185596466,0.6432291666666666,0.25,0.25,0.1,0.0625,0.25,0.25,0.25,0.1,0.0625,0.25,0.00015
6,0.7943688581387202,0.6354166666666666,0.5078125,0.5078125,0.5047923116615067,0.5404934210526315,0.5078125,0.875,0.875,0.8666666666666667,0.9166666666666666,0.875,0.00015
7,0.7590135708451271,0.6875,0.3671875,0.3671875,0.27468238175417115,0.3247663551401869,0.3671875,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
8,0.7157395407557487,0.6875,0.4296875,0.4296875,0.3989345738295318,0.4551850912778904,0.4296875,0.5,0.5,0.375,0.3333333333333333,0.5,0.00015
9,0.6770732142031193,0.7317708333333334,0.53125,0.53125,0.4604668766634923,0.41275953547548794,0.53125,0.625,0.625,0.5595238095238095,0.6,0.625,0.00015
10,0.6315441702802976,0.75,0.265625,0.265625,0.2544744712118526,0.3482620320855615,0.265625,0.25,0.25,0.23809523809523808,0.3,0.25,7.5e-05
11,0.562443595379591,0.7838541666666666,0.3515625,0.3515625,0.25340578600949026,0.2914330218068536,0.3515625,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,7.5e-05
12,0.5549103828767935,0.7942708333333334,0.40625,0.40625,0.3647948487571129,0.4646656534954407,0.40625,0.375,0.375,0.2777777777777778,0.3214285714285714,0.375,7.5e-05
13,0.6010607952872912,0.7604166666666666,0.4765625,0.4765625,0.5080463736994145,0.571309009238071,0.4765625,0.625,0.625,0.6,0.5833333333333333,0.625,7.5e-05
14,0.5111613124608994,0.8098958333333334,0.40625,0.40625,0.33318070818070816,0.3625,0.40625,0.5,0.5,0.375,0.3333333333333333,0.5,3.75e-05
